Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin,Order_Year,Order_Month,Order_Day
ORD-07241,2025-01-08,Laptop,Electronics,Karachi,1,1257.42,682.82,Retail Store,JazzCash,Danish,1257.42,682.82,574.6,45.7,2025,1,8
ORD-02594,2025-03-15,Desk,Furniture,Sialkot,5,284.68,229.69,Retail Store,JazzCash,Danish,1423.4,1148.45,274.95,19.32,2025,3,15
ORD-02394,2025-10-30,Keyboard,Accessories,Lahore,4,48.02,26.62,Retail Store,Bank Transfer,Sara,192.08,106.48,85.6,44.56,2025,10,30
ORD-00524,2025-05-27,Wireless Mouse,Accessories,Lahore,2,57.03,10.04,Online,Cash,Ali,114.06,20.08,93.98,82.4,2025,5,27
ORD-06377,2025-08-20,Smartphone,Electronics,Sialkot,3,749.99,595.48,Corporate,Bank Transfer,Hamza,2249.97,1786.44,463.53,20.6,2025,8,20
ORD-06982,2025-08-17,Webcam,Accessories,Faisalabad,1,116.29,85.07,Online,Bank Transfer,Usman,116.29,85.07,31.22,26.85,2025,8,17
ORD-06678,2025-11-24,Smartphone,Electronics,Sialkot,9,497.33,376.04,Corporate,Bank Transfer,Sara,4475.97,3384.36,1091.61,24.39,2025,11,24
ORD-03901,2025-10-11,Webcam,Accessories,Rawalpindi,2,56.38,40.6,Corporate,JazzCash,Bilal,112.76,81.2,31.56,27.99,2025,10,11
ORD-09655,2025-09-25,Smartphone,Electronics,Lahore,1,546.79,476.31,Retail Store,Cash,Hamza,546.79,476.31,70.48,12.89,2025,9,25
ORD-05586,2025-02-09,Webcam,Accessories,Faisalabad,9,136.39,49.19,Online,Debit Card,Ayesha,1227.51,442.71,784.8,63.93,2025,2,9
ORD-09380,2025-04-20,Laptop,Electronics,Karachi,9,1369.7,1075.7,Online,Credit Card,Sara,12327.3,9681.3,2646.0,21.46,2025,4,20
ORD-07957,2025-04-30,Monitor,Electronics,Islamabad,6,286.71,167.63,Corporate,JazzCash,Usman,1720.26,1005.78,714.48,41.53,2025,4,30
ORD-07571,2025-03-08,External SSD,Electronics,Sialkot,7,87.82,56.03,Retail Store,JazzCash,Hina,614.74,392.21,222.53,36.2,2025,3,8
ORD-06778,2025-03-23,Tablet,Electronics,Faisalabad,7,323.07,269.52,Corporate,JazzCash,Maham,2261.49,1886.64,374.85,16.58,2025,3,23
ORD-00672,2025-08-08,Laptop,Electronics,Karachi,3,955.35,763.83,Corporate,JazzCash,Usman,2866.05,2291.49,574.56,20.05,2025,8,8
ORD-04189,2025-01-20,Monitor,Electronics,Multan,6,253.79,225.61,Retail Store,Cash,Sara,1522.74,1353.66,169.08,11.1,2025,1,20
ORD-00667,2025-05-04,Keyboard,Accessories,Karachi,7,55.44,32.55,Retail Store,Cash,Zoya,388.08,227.85,160.23,41.29,2025,5,4
ORD-03267,2025-11-05,Headphones,Accessories,Sialkot,10,123.28,91.24,Online,Debit Card,Hamza,1232.8,912.4,320.4,25.99,2025,11,5
ORD-01888,2025-01-06,Office Chair,Furniture,Peshawar,6,354.54,222.86,Online,JazzCash,Danish,2127.24,1337.16,790.08,37.14,2025,1,6
ORD-08473,2025-12-25,Printer,Office,Lahore,3,307.05,136.8,Corporate,JazzCash,Usman,921.15,410.4,510.75,55.45,2025,12,25
ORD-09092,2025-06-01,Smartphone,Electronics,Karachi,6,851.4,296.91,Retail Store,Debit Card,Usman,5108.4,1781.46,3326.94,65.13,2025,6,1
ORD-07688,2025-02-02,Webcam,Accessories,Peshawar,6,114.04,70.07,Retail Store,Credit Card,Zoya,684.24,420.42,263.82,38.56,2025,2,2
ORD-06032,2025-01-03,Tablet,Electronics,Faisalabad,9,376.37,320.91,Online,JazzCash,Usman,3387.33,2888.19,499.14,14.74,2025,1,3
ORD-06091,2025-03-31,Printer,Office,Multan,2,200.3,163.96,Online,Debit Card,Zoya,400.6,327.92,72.68,18.14,2025,3,31
ORD-06239,2025-09-18,Office Chair,Furniture,Faisalabad,2,306.26,142.88,Retail Store,Cash,Sara,612.52,285.76,326.76,53.35,2025,9,18
ORD-07351,2025-04-22,Headphones,Accessories,Faisalabad,7,217.28,119.21,Retail Store,Bank Transfer,Danish,1520.96,834.47,686.49,45.14,2025,4,22
ORD-07831,2025-02-04,Printer,Office,Lahore,4,255.81,217.64,Retail Store,Bank Transfer,Ali,1023.24,870.56,152.68,14.92,2025,2,4
ORD-00761,2025-05-07,Keyboard,Accessories,Rawalpindi,8,45.83,34.86,Retail Store,JazzCash,Zoya,366.64,278.88,87.76,23.94,2025,5,7
ORD-06255,2025-10-20,Tablet,Electronics,Lahore,1,641.34,403.81,Retail Store,Credit Card,Danish,641.34,403.81,237.53,37.04,2025,10,20
ORD-01907,2025-02-18,Smartphone,Electronics,Karachi,7,535.29,386.26,Online,Cash,Hamza,3747.03,2703.82,1043.21,27.84,2025,2,18
ORD-03819,2025-11-10,Printer,Office,Peshawar,3,295.74,227.11,Retail Store,Bank Transfer,Bilal,887.22,681.33,205.89,23.21,2025,11,10
ORD-06270,2025-06-07,Keyboard,Accessories,Multan,1,88.28,54.55,Corporate,Cash,Hamza,88.28,54.55,33.73,38.21,2025,6,7
ORD-04301,2025-08-04,Webcam,Accessories,Faisalabad,1,111.73,85.26,Retail Store,Bank Transfer,Ayesha,111.73,85.26,26.47,23.69,2025,8,4
ORD-05570,2025-10-14,Webcam,Accessories,Lahore,7,158.34,65.37,Retail Store,Cash,Usman,1108.38,457.59,650.79,58.72,2025,10,14
ORD-07942,2025-12-18,Wireless Mouse,Accessories,Rawalpindi,4,78.88,38.68,Retail Store,Bank Transfer,Ayesha,315.52,154.72,160.8,50.96,2025,12,18
ORD-04165,2025-06-22,Smartphone,Electronics,Faisalabad,2,1022.24,525.81,Corporate,Debit Card,Ayesha,2044.48,1051.62,992.86,48.56,2025,6,22
ORD-05972,2025-09-27,Webcam,Accessories,Sialkot,3,129.29,57.88,Online,Debit Card,Danish,387.87,173.64,214.23,55.23,2025,9,27
ORD-03580,2025-01-25,Headphones,Accessories,Peshawar,10,130.81,67.19,Online,JazzCash,Usman,1308.1,671.9,636.2,48.64,2025,1,25
ORD-02833,2025-04-09,Office Chair,Furniture,Rawalpindi,10,164.09,127.75,Corporate,Cash,Sara,1640.9,1277.5,363.4,22.15,2025,4,9
ORD-05450,2025-07-09,Headphones,Accessories,Rawalpindi,7,147.33,48.64,Corporate,Credit Card,Ali,1031.31,340.48,690.83,66.99,2025,7,9
ORD-03473,2025-10-11,Office Chair,Furniture,Islamabad,5,295.95,105.16,Online,Cash,Ali,1479.75,525.8,953.95,64.47,2025,10,11
ORD-06328,2025-07-11,Monitor,Electronics,Multan,10,503.85,157.45,Corporate,Cash,Danish,5038.5,1574.5,3464.0,68.75,2025,7,11
ORD-00138,2025-09-07,Printer,Office,Karachi,9,253.04,155.63,Corporate,Debit Card,Ali,2277.36,1400.67,876.69,38.5,2025,9,7
ORD-07044,2025-08-28,Monitor,Electronics,Karachi,4,299.38,250.92,Online,JazzCash,Usman,1197.52,1003.68,193.84,16.19,2025,8,28
ORD-04893,2025-09-13,Webcam,Accessories,Peshawar,8,57.5,49.65,Corporate,Debit Card,Usman,460.0,397.2,62.8,13.65,2025,9,13
ORD-02181,2025-09-01,Tablet,Electronics,Islamabad,10,391.27,327.53,Online,Cash,Ayesha,3912.7,3275.3,637.4,16.29,2025,9,1
ORD-07731,2025-05-28,Printer,Office,Lahore,3,265.86,137.74,Corporate,Cash,Danish,797.58,413.22,384.36,48.19,2025,5,28
ORD-03178,2025-06-21,Desk,Furniture,Lahore,8,544.91,400.51,Retail Store,JazzCash,Hina,4359.28,3204.08,1155.2,26.5,2025,6,21
ORD-04855,2025-03-26,Wireless Mouse,Accessories,Lahore,6,40.36,31.51,Corporate,Cash,Hamza,242.16,189.06,53.1,21.93,2025,3,26
ORD-04638,2025-06-08,Smartphone,Electronics,Lahore,1,402.57,298.01,Corporate,Credit Card,Maham,402.57,298.01,104.56,25.97,2025,6,8
ORD-05116,2025-05-02,Tablet,Electronics,Islamabad,10,741.62,528.38,Online,Bank Transfer,Hamza,7416.2,5283.8,2132.4,28.75,2025,5,2
ORD-07649,2025-08-17,Wireless Mouse,Accessories,Karachi,3,79.55,48.02,Retail Store,Cash,Usman,238.65,144.06,94.59,39.64,2025,8,17
ORD-04262,2025-02-02,Monitor,Electronics,Multan,1,336.72,229.65,Retail Store,JazzCash,Ayesha,336.72,229.65,107.07,31.8,2025,2,2
ORD-01332,2025-01-14,Laptop,Electronics,Peshawar,8,1135.73,996.2,Corporate,Debit Card,Ayesha,9085.84,7969.6,1116.24,12.29,2025,1,14
ORD-07003,2025-05-31,Wireless Mouse,Accessories,Rawalpindi,8,47.05,14.35,Retail Store,Bank Transfer,Hamza,376.4,114.8,261.6,69.5,2025,5,31
ORD-06942,2025-09-26,Keyboard,Accessories,Islamabad,4,53.26,41.79,Online,Debit Card,Sara,213.04,167.16,45.88,21.54,2025,9,26
ORD-08018,2025-01-05,Wireless Mouse,Accessories,Sialkot,7,38.67,27.73,Retail Store,Debit Card,Sara,270.69,194.11,76.58,28.29,2025,1,5
ORD-06242,2025-10-27,Smartphone,Electronics,Islamabad,4,496.15,389.93,Corporate,Debit Card,Zoya,1984.6,1559.72,424.88,21.41,2025,10,27
ORD-00914,2025-11-17,Smartphone,Electronics,Islamabad,6,866.56,575.54,Retail Store,Bank Transfer,Usman,5199.36,3453.24,1746.12,33.58,2025,11,17
ORD-06882,2025-11-22,Wireless Mouse,Accessories,Rawalpindi,2,57.41,45.13,Retail Store,Credit Card,Danish,114.82,90.26,24.56,21.39,2025,11,22
ORD-04531,2025-07-04,Smartphone,Electronics,Islamabad,6,892.0,272.19,Online,Cash,Sara,5352.0,1633.14,3718.86,69.49,2025,7,4
ORD-04674,2025-10-03,Monitor,Electronics,Multan,6,302.14,166.14,Corporate,Debit Card,Ali,1812.84,996.84,816.0,45.01,2025,10,3
ORD-06997,2025-05-10,External SSD,Electronics,Peshawar,10,297.95,179.0,Retail Store,Cash,Hina,2979.5,1790.0,1189.5,39.92,2025,5,10
ORD-01253,2025-06-10,Smartphone,Electronics,Multan,5,537.89,380.74,Online,Bank Transfer,Usman,2689.45,1903.7,785.75,29.22,2025,6,10
ORD-03375,2025-07-11,Headphones,Accessories,Rawalpindi,3,103.76,77.83,Corporate,Bank Transfer,Zoya,311.28,233.49,77.79,24.99,2025,7,11
ORD-02815,2025-05-01,External SSD,Electronics,Lahore,9,104.31,66.71,Online,Credit Card,Ali,938.79,600.39,338.4,36.05,2025,5,1
ORD-04720,2025-12-27,Wireless Mouse,Accessories,Peshawar,4,65.74,40.85,Online,Credit Card,Sara,262.96,163.4,99.56,37.86,2025,12,27
ORD-06545,2025-09-05,Desk,Furniture,Rawalpindi,5,361.31,186.93,Corporate,Cash,Zoya,1806.55,934.65,871.9,48.26,2025,9,5
ORD-04859,2025-06-24,Webcam,Accessories,Rawalpindi,9,156.57,27.49,Online,Cash,Ayesha,1409.13,247.41,1161.72,82.44,2025,6,24
ORD-07902,2025-04-14,Webcam,Accessories,Islamabad,2,130.12,29.7,Online,Bank Transfer,Maham,260.24,59.4,200.84,77.17,2025,4,14
ORD-08581,2025-01-05,Smartphone,Electronics,Multan,7,595.72,351.03,Online,Cash,Hamza,4170.04,2457.21,1712.83,41.07,2025,1,5
ORD-08428,2025-09-25,Keyboard,Accessories,Peshawar,3,61.08,54.68,Online,JazzCash,Ayesha,183.24,164.04,19.2,10.48,2025,9,25
ORD-01078,2025-07-24,Wireless Mouse,Accessories,Multan,4,31.85,25.29,Corporate,Bank Transfer,Danish,127.4,101.16,26.24,20.6,2025,7,24
ORD-04364,2025-10-13,Headphones,Accessories,Karachi,7,102.37,57.52,Corporate,Credit Card,Hina,716.59,402.64,313.95,43.81,2025,10,13
ORD-00771,2025-06-18,Office Chair,Furniture,Faisalabad,2,265.29,220.47,Retail Store,Bank Transfer,Bilal,530.58,440.94,89.64,16.89,2025,6,18
ORD-08866,2025-03-29,Keyboard,Accessories,Rawalpindi,9,84.31,43.88,Corporate,Debit Card,Usman,758.79,394.92,363.87,47.95,2025,3,29
ORD-00250,2025-02-05,Headphones,Accessories,Karachi,2,211.04,70.5,Corporate,Debit Card,Zoya,422.08,141.0,281.08,66.59,2025,2,5
ORD-07240,2025-01-03,Printer,Office,Multan,10,223.08,130.14,Corporate,JazzCash,Bilal,2230.8,1301.4,929.4,41.66,2025,1,3
ORD-03420,2025-07-17,Printer,Office,Peshawar,1,440.35,123.22,Corporate,JazzCash,Hina,440.35,123.22,317.13,72.02,2025,7,17
ORD-04977,2025-04-29,Printer,Office,Lahore,6,491.01,245.03,Corporate,Debit Card,Ayesha,2946.06,1470.18,1475.88,50.1,2025,4,29
ORD-04545,2025-10-13,External SSD,Electronics,Lahore,4,83.89,58.41,Corporate,Credit Card,Hamza,335.56,233.64,101.92,30.37,2025,10,13
ORD-05566,2025-04-16,Webcam,Accessories,Faisalabad,3,47.92,33.01,Corporate,Bank Transfer,Zoya,143.76,99.03,44.73,31.11,2025,4,16
ORD-07940,2025-11-24,Wireless Mouse,Accessories,Islamabad,1,61.22,24.71,Online,JazzCash,Maham,61.22,24.71,36.51,59.64,2025,11,24
ORD-00717,2025-12-05,Headphones,Accessories,Karachi,5,65.85,32.14,Corporate,Cash,Ayesha,329.25,160.7,168.55,51.19,2025,12,5
ORD-09673,2025-08-06,Laptop,Electronics,Faisalabad,8,1058.22,781.07,Retail Store,JazzCash,Zoya,8465.76,6248.56,2217.2,26.19,2025,8,6
ORD-02049,2025-08-24,Webcam,Accessories,Multan,1,60.72,41.64,Online,Cash,Ayesha,60.72,41.64,19.08,31.42,2025,8,24
ORD-05998,2025-01-12,Tablet,Electronics,Multan,4,443.04,383.3,Retail Store,Credit Card,Danish,1772.16,1533.2,238.96,13.48,2025,1,12
ORD-06601,2025-05-27,Wireless Mouse,Accessories,Multan,3,62.69,44.08,Retail Store,Cash,Ali,188.07,132.24,55.83,29.69,2025,5,27
ORD-07246,2025-03-05,Monitor,Electronics,Islamabad,2,303.22,191.89,Online,Debit Card,Ayesha,606.44,383.78,222.66,36.72,2025,3,5
ORD-04179,2025-04-25,External SSD,Electronics,Peshawar,1,281.49,166.41,Corporate,Bank Transfer,Hamza,281.49,166.41,115.08,40.88,2025,4,25
ORD-04810,2025-07-16,Smartphone,Electronics,Karachi,5,1120.2,382.39,Online,Bank Transfer,Usman,5601.0,1911.95,3689.05,65.86,2025,7,16
ORD-09503,2025-11-16,Laptop,Electronics,Sialkot,3,1116.26,889.67,Online,Credit Card,Maham,3348.78,2669.01,679.77,20.3,2025,11,16
ORD-07141,2025-02-28,Wireless Mouse,Accessories,Lahore,7,23.77,11.09,Retail Store,Debit Card,Ali,166.39,77.63,88.76,53.34,2025,2,28
ORD-07191,2025-08-21,Webcam,Accessories,Karachi,1,145.74,29.94,Online,Debit Card,Bilal,145.74,29.94,115.8,79.46,2025,8,21
ORD-01461,2025-10-20,Laptop,Electronics,Islamabad,6,1118.9,851.58,Retail Store,Cash,Maham,6713.4,5109.48,1603.92,23.89,2025,10,20
ORD-05990,2025-11-29,Tablet,Electronics,Islamabad,4,740.2,279.17,Retail Store,Cash,Maham,2960.8,1116.68,1844.12,62.28,2025,11,29
ORD-02001,2025-03-22,Keyboard,Accessories,Sialkot,9,38.48,32.87,Corporate,Bank Transfer,Ayesha,346.32,295.83,50.49,14.58,2025,3,22
ORD-08176,2025-12-14,Keyboard,Accessories,Sialkot,3,48.07,43.26,Online,Debit Card,Maham,144.21,129.78,14.43,10.01,2025,12,14
ORD-00405,2025-11-10,Webcam,Accessories,Islamabad,5,66.86,56.6,Retail Store,Bank Transfer,Bilal,334.3,283.0,51.3,15.35,2025,11,10
ORD-00385,2025-01-27,Tablet,Electronics,Sialkot,2,587.21,184.92,Retail Store,Credit Card,Hamza,1174.42,369.84,804.58,68.51,2025,1,27
ORD-09469,2025-05-27,Tablet,Electronics,Multan,4,426.42,328.64,Corporate,Debit Card,Zoya,1705.68,1314.56,391.12,22.93,2025,5,27
ORD-09508,2025-07-20,Office Chair,Furniture,Peshawar,10,177.88,125.85,Retail Store,JazzCash,Hina,1778.8,1258.5,520.3,29.25,2025,7,20
ORD-01634,2025-08-22,Office Chair,Furniture,Sialkot,4,397.97,219.38,Corporate,Debit Card,Hamza,1591.88,877.52,714.36,44.88,2025,8,22
ORD-09576,2025-09-20,Printer,Office,Lahore,5,329.51,285.9,Corporate,JazzCash,Usman,1647.55,1429.5,218.05,13.23,2025,9,20
ORD-04785,2025-06-16,Desk,Furniture,Multan,4,253.41,196.85,Retail Store,Bank Transfer,Hamza,1013.64,787.4,226.24,22.32,2025,6,16
ORD-09477,2025-05-22,Office Chair,Furniture,Islamabad,9,157.06,100.18,Corporate,Bank Transfer,Bilal,1413.54,901.62,511.92,36.22,2025,5,22
ORD-06971,2025-08-26,Tablet,Electronics,Peshawar,7,675.01,449.23,Corporate,Credit Card,Ali,4725.07,3144.61,1580.46,33.45,2025,8,26
ORD-03926,2025-11-12,Laptop,Electronics,Peshawar,4,1223.27,837.64,Retail Store,JazzCash,Ali,4893.08,3350.56,1542.52,31.52,2025,11,12
ORD-04159,2025-03-07,Wireless Mouse,Accessories,Sialkot,8,86.39,34.82,Retail Store,JazzCash,Ali,691.12,278.56,412.56,59.69,2025,3,7
ORD-07450,2025-06-26,Headphones,Accessories,Peshawar,2,110.72,54.74,Corporate,Bank Transfer,Bilal,221.44,109.48,111.96,50.56,2025,6,26
ORD-08416,2025-07-14,Tablet,Electronics,Lahore,6,602.0,271.83,Online,JazzCash,Bilal,3612.0,1630.98,1981.02,54.85,2025,7,14
ORD-02194,2025-09-13,Webcam,Accessories,Karachi,3,136.34,47.76,Retail Store,Debit Card,Sara,409.02,143.28,265.74,64.97,2025,9,13
ORD-01016,2025-09-19,Wireless Mouse,Accessories,Karachi,10,70.17,52.78,Retail Store,Cash,Hamza,701.7,527.8,173.9,24.78,2025,9,19
ORD-05125,2025-07-22,External SSD,Electronics,Karachi,3,294.21,122.28,Corporate,Debit Card,Hamza,882.63,366.84,515.79,58.44,2025,7,22
ORD-07419,2025-03-17,Printer,Office,Sialkot,1,357.84,164.16,Corporate,Debit Card,Usman,357.84,164.16,193.68,54.12,2025,3,17
ORD-07410,2025-07-08,External SSD,Electronics,Rawalpindi,5,240.54,162.22,Corporate,Credit Card,Ayesha,1202.7,811.1,391.6,32.56,2025,7,8
ORD-08990,2025-02-14,Headphones,Accessories,Islamabad,3,218.08,44.52,Retail Store,Credit Card,Zoya,654.24,133.56,520.68,79.59,2025,2,14
ORD-02872,2025-11-21,Webcam,Accessories,Sialkot,4,153.25,38.24,Retail Store,JazzCash,Bilal,613.0,152.96,460.04,75.05,2025,11,21
ORD-00010,2025-03-14,Monitor,Electronics,Peshawar,9,222.43,189.49,Retail Store,Debit Card,Maham,2001.87,1705.41,296.46,14.81,2025,3,14
ORD-01839,2025-10-25,Wireless Mouse,Accessories,Islamabad,4,46.13,19.38,Retail Store,JazzCash,Usman,184.52,77.52,107.0,57.99,2025,10,25
ORD-04805,2025-10-18,Keyboard,Accessories,Faisalabad,6,57.64,35.31,Retail Store,Bank Transfer,Ali,345.84,211.86,133.98,38.74,2025,10,18
ORD-00256,2025-04-24,External SSD,Electronics,Karachi,3,121.66,70.59,Corporate,Cash,Ali,364.98,211.77,153.21,41.98,2025,4,24
ORD-07027,2025-08-10,Wireless Mouse,Accessories,Peshawar,9,22.88,12.67,Corporate,Debit Card,Ali,205.92,114.03,91.89,44.62,2025,8,10
ORD-05714,2025-10-04,Smartphone,Electronics,Faisalabad,6,878.96,649.61,Online,Cash,Zoya,5273.76,3897.66,1376.1,26.09,2025,10,4
ORD-03325,2025-02-22,Headphones,Accessories,Rawalpindi,10,114.62,86.87,Retail Store,Debit Card,Ayesha,1146.2,868.7,277.5,24.21,2025,2,22
ORD-07715,2025-04-22,Laptop,Electronics,Lahore,1,1096.35,821.71,Online,Debit Card,Bilal,1096.35,821.71,274.64,25.05,2025,4,22
ORD-01582,2025-02-24,Printer,Office,Karachi,3,294.72,144.01,Online,Debit Card,Hamza,884.16,432.03,452.13,51.14,2025,2,24
ORD-00925,2025-01-30,Printer,Office,Rawalpindi,5,196.51,173.05,Retail Store,Bank Transfer,Zoya,982.55,865.25,117.3,11.94,2025,1,30
ORD-02780,2025-03-02,Keyboard,Accessories,Sialkot,8,114.6,29.34,Corporate,Debit Card,Usman,916.8,234.72,682.08,74.4,2025,3,2
ORD-07892,2025-07-30,Keyboard,Accessories,Rawalpindi,9,105.58,62.55,Corporate,Cash,Hamza,950.22,562.95,387.27,40.76,2025,7,30
ORD-06133,2025-10-15,Desk,Furniture,Sialkot,9,402.65,336.16,Retail Store,Cash,Zoya,3623.85,3025.44,598.41,16.51,2025,10,15
ORD-05321,2025-07-07,Printer,Office,Multan,1,432.01,331.26,Corporate,Debit Card,Ayesha,432.01,331.26,100.75,23.32,2025,7,7
ORD-07313,2025-05-27,Headphones,Accessories,Islamabad,10,86.75,66.68,Retail Store,Debit Card,Hamza,867.5,666.8,200.7,23.14,2025,5,27
ORD-07103,2025-11-21,Webcam,Accessories,Peshawar,6,103.06,30.8,Corporate,Cash,Hamza,618.36,184.8,433.56,70.11,2025,11,21
ORD-06043,2025-06-15,Monitor,Electronics,Islamabad,10,544.14,224.87,Corporate,Bank Transfer,Maham,5441.4,2248.7,3192.7,58.67,2025,6,15
ORD-03776,2025-11-28,Wireless Mouse,Accessories,Faisalabad,8,28.41,25.32,Corporate,Cash,Sara,227.28,202.56,24.72,10.88,2025,11,28
ORD-04836,2025-09-21,Smartphone,Electronics,Lahore,10,729.99,423.23,Corporate,Credit Card,Ayesha,7299.9,4232.3,3067.6,42.02,2025,9,21
ORD-04965,2025-12-20,Office Chair,Furniture,Multan,6,289.42,112.67,Corporate,Debit Card,Zoya,1736.52,676.02,1060.5,61.07,2025,12,20
ORD-00540,2025-07-18,Wireless Mouse,Accessories,Karachi,10,42.43,17.99,Retail Store,JazzCash,Sara,424.3,179.9,244.4,57.6,2025,7,18
ORD-07484,2025-04-18,Tablet,Electronics,Islamabad,4,604.2,181.34,Online,Cash,Bilal,2416.8,725.36,1691.44,69.99,2025,4,18
ORD-02746,2025-10-30,Desk,Furniture,Karachi,7,348.86,261.1,Retail Store,Debit Card,Maham,2442.02,1827.7,614.32,25.16,2025,10,30
ORD-03720,2025-09-11,Monitor,Electronics,Lahore,1,520.76,356.03,Corporate,Debit Card,Danish,520.76,356.03,164.73,31.63,2025,9,11
ORD-06820,2025-12-31,Desk,Furniture,Karachi,8,389.93,233.29,Online,Bank Transfer,Usman,3119.44,1866.32,1253.12,40.17,2025,12,31
ORD-09338,2025-09-21,Wireless Mouse,Accessories,Multan,6,22.39,19.35,Retail Store,Bank Transfer,Sara,134.34,116.1,18.24,13.58,2025,9,21
ORD-04469,2025-09-08,External SSD,Electronics,Islamabad,3,98.96,67.75,Retail Store,Credit Card,Sara,296.88,203.25,93.63,31.54,2025,9,8
ORD-00668,2025-07-30,Headphones,Accessories,Multan,2,111.19,72.8,Online,Cash,Ayesha,222.38,145.6,76.78,34.53,2025,7,30
ORD-07576,2025-06-09,Tablet,Electronics,Peshawar,5,498.65,427.8,Retail Store,Cash,Ayesha,2493.25,2139.0,354.25,14.21,2025,6,9
ORD-08550,2025-11-24,Printer,Office,Lahore,3,358.7,282.53,Corporate,Credit Card,Bilal,1076.1,847.59,228.51,21.24,2025,11,24
ORD-05064,2025-09-26,Desk,Furniture,Peshawar,7,662.68,427.66,Online,JazzCash,Danish,4638.76,2993.62,1645.14,35.47,2025,9,26
ORD-01354,2025-09-18,Tablet,Electronics,Multan,9,334.74,185.87,Retail Store,Bank Transfer,Bilal,3012.66,1672.83,1339.83,44.47,2025,9,18
ORD-07115,2025-11-28,Printer,Office,Sialkot,4,238.64,126.44,Online,Cash,Usman,954.56,505.76,448.8,47.02,2025,11,28
ORD-09794,2025-12-04,Keyboard,Accessories,Sialkot,10,98.28,22.3,Online,Bank Transfer,Zoya,982.8,223.0,759.8,77.31,2025,12,4
ORD-08663,2025-09-17,Office Chair,Furniture,Lahore,3,423.69,138.55,Retail Store,Bank Transfer,Sara,1271.07,415.65,855.42,67.3,2025,9,17
ORD-02704,2025-01-02,Printer,Office,Multan,7,353.56,179.12,Retail Store,Debit Card,Zoya,2474.92,1253.84,1221.08,49.34,2025,1,2
ORD-03331,2025-10-09,Printer,Office,Islamabad,7,186.98,166.87,Corporate,Cash,Ali,1308.86,1168.09,140.77,10.76,2025,10,9
ORD-08054,2025-10-14,Printer,Office,Sialkot,8,209.98,167.52,Online,Bank Transfer,Ali,1679.84,1340.16,339.68,20.22,2025,10,14
ORD-03585,2025-08-21,Keyboard,Accessories,Islamabad,7,55.54,23.73,Retail Store,JazzCash,Usman,388.78,166.11,222.67,57.27,2025,8,21
ORD-09462,2025-10-25,Smartphone,Electronics,Islamabad,8,454.84,239.5,Online,Cash,Danish,3638.72,1916.0,1722.72,47.34,2025,10,25
ORD-05646,2025-11-14,Printer,Office,Rawalpindi,1,415.79,128.33,Corporate,JazzCash,Danish,415.79,128.33,287.46,69.14,2025,11,14
ORD-03377,2025-04-18,Wireless Mouse,Accessories,Faisalabad,9,54.12,39.51,Retail Store,Debit Card,Danish,487.08,355.59,131.49,27.0,2025,4,18
ORD-01257,2025-03-28,Tablet,Electronics,Faisalabad,10,453.68,350.57,Retail Store,Bank Transfer,Usman,4536.8,3505.7,1031.1,22.73,2025,3,28
ORD-06191,2025-12-12,Office Chair,Furniture,Karachi,3,156.49,125.13,Online,Cash,Hamza,469.47,375.39,94.08,20.04,2025,12,12
ORD-05349,2025-01-10,Webcam,Accessories,Peshawar,7,113.94,80.16,Online,Credit Card,Zoya,797.58,561.12,236.46,29.65,2025,1,10
ORD-04176,2025-02-28,Headphones,Accessories,Faisalabad,5,110.57,67.88,Retail Store,Credit Card,Usman,552.85,339.4,213.45,38.61,2025,2,28
ORD-04911,2025-10-11,Webcam,Accessories,Multan,1,75.41,46.29,Retail Store,Bank Transfer,Zoya,75.41,46.29,29.12,38.62,2025,10,11
ORD-01853,2025-07-16,Webcam,Accessories,Karachi,6,85.05,37.53,Online,JazzCash,Bilal,510.3,225.18,285.12,55.87,2025,7,16
ORD-06317,2025-03-19,Webcam,Accessories,Rawalpindi,6,80.05,67.49,Online,Debit Card,Ayesha,480.3,404.94,75.36,15.69,2025,3,19
ORD-09875,2025-11-23,Monitor,Electronics,Sialkot,10,482.12,224.39,Corporate,Credit Card,Sara,4821.2,2243.9,2577.3,53.46,2025,11,23
ORD-02106,2025-08-31,Keyboard,Accessories,Sialkot,1,82.2,46.71,Corporate,JazzCash,Ayesha,82.2,46.71,35.49,43.18,2025,8,31
ORD-00134,2025-02-10,Laptop,Electronics,Sialkot,9,1130.7,672.25,Corporate,Debit Card,Hamza,10176.3,6050.25,4126.05,40.55,2025,2,10
ORD-05030,2025-10-28,Desk,Furniture,Multan,9,392.83,352.71,Retail Store,JazzCash,Ayesha,3535.47,3174.39,361.08,10.21,2025,10,28
ORD-00929,2025-10-28,Webcam,Accessories,Islamabad,9,96.81,35.23,Retail Store,Debit Card,Bilal,871.29,317.07,554.22,63.61,2025,10,28
ORD-00824,2025-09-06,Webcam,Accessories,Multan,10,71.95,46.9,Corporate,Bank Transfer,Ayesha,719.5,469.0,250.5,34.82,2025,9,6
ORD-07577,2025-01-22,External SSD,Electronics,Rawalpindi,10,181.74,117.93,Online,Bank Transfer,Hamza,1817.4,1179.3,638.1,35.11,2025,1,22
